ai_name,num_ai,method,iter,accuracy,recall_section_230,recall_trump_ban,recall_twitter_support,recall_platform_polices,recall_complaint,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pih_5,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4,uc_pia_5
mix,2,LA2,2,0.8501628664495114,0.9931972789115646,1.0,0.3333333333333333,0.56,0.38461538461538464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CATD,3,0.8306188925081434,0.9795918367346939,0.9875,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,LFC,3,0.8371335504885994,0.9931972789115646,0.95,1.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,ZC,3,0.8566775244299675,0.9931972789115646,1.0,0.3333333333333333,0.56,0.4230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,PM-CRH,3,0.8599348534201955,0.9931972789115646,0.95,0.3333333333333333,0.4,0.5961538461538461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,LA1,3,0.8436482084690554,0.9931972789115646,1.0,0.3333333333333333,0.56,0.34615384615384615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,LA2,3,0.8501628664495114,0.9931972789115646,1.0,0.3333333333333333,0.56,0.38461538461538464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CATD,4,0.8306188925081434,0.9795918367346939,0.9875,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,LFC,4,0.8371335504885994,0.9931972789115646,0.95,1.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,ZC,4,0.8566775244299675,0.9931972789115646,1.0,0.3333333333333333,0.56,0.4230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,PM-CRH,4,0.8534201954397395,0.9863945578231292,0.95,0.3333333333333333,0.36,0.5961538461538461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,LA1,4,0.8534201954397395,0.9931972789115646,1.0,0.3333333333333333,0.56,0.40384615384615385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,LA2,4,0.8534201954397395,0.9931972789115646,1.0,0.3333333333333333,0.56,0.40384615384615385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CATD,0,0.8306188925081434,0.9795918367346939,0.9875,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LFC,0,0.8338762214983714,0.9931972789115646,0.9375,1.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,ZC,0,0.8436482084690554,0.9931972789115646,1.0,0.3333333333333333,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,PM-CRH,0,0.8338762214983714,0.9795918367346939,0.9875,0.0,0.52,0.38461538461538464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LA1,0,0.8599348534201955,0.9931972789115646,1.0,0.3333333333333333,0.56,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LA2,0,0.8566775244299675,0.9931972789115646,1.0,0.3333333333333333,0.56,0.4230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CATD,1,0.8306188925081434,0.9795918367346939,0.9875,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LFC,1,0.8338762214983714,0.9931972789115646,0.9375,1.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,ZC,1,0.8436482084690554,0.9931972789115646,1.0,0.3333333333333333,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,PM-CRH,1,0.8338762214983714,0.9795918367346939,0.9875,0.0,0.52,0.38461538461538464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LA1,1,0.8436482084690554,0.9931972789115646,1.0,0.3333333333333333,0.56,0.34615384615384615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LA2,1,0.8501628664495114,0.9931972789115646,1.0,0.3333333333333333,0.56,0.38461538461538464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CATD,2,0.8306188925081434,0.9795918367346939,0.9875,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LFC,2,0.8338762214983714,0.9931972789115646,0.9375,1.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,ZC,2,0.8436482084690554,0.9931972789115646,1.0,0.3333333333333333,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,PM-CRH,2,0.8338762214983714,0.9795918367346939,0.9875,0.0,0.52,0.38461538461538464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LA1,2,0.8534201954397395,0.9931972789115646,1.0,0.3333333333333333,0.56,0.40384615384615385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LA2,2,0.8534201954397395,0.9931972789115646,1.0,0.3333333333333333,0.56,0.40384615384615385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CATD,3,0.8306188925081434,0.9795918367346939,0.9875,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LFC,3,0.8338762214983714,0.9931972789115646,0.9375,1.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,ZC,3,0.8436482084690554,0.9931972789115646,1.0,0.3333333333333333,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,PM-CRH,3,0.8338762214983714,0.9795918367346939,0.9875,0.0,0.52,0.38461538461538464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LA1,3,0.8534201954397395,0.9931972789115646,1.0,0.3333333333333333,0.56,0.40384615384615385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LA2,3,0.8566775244299675,0.9931972789115646,1.0,0.3333333333333333,0.56,0.4230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CATD,4,0.8306188925081434,0.9795918367346939,0.9875,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LFC,4,0.8338762214983714,0.9931972789115646,0.9375,1.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,ZC,4,0.8436482084690554,0.9931972789115646,1.0,0.3333333333333333,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,PM-CRH,4,0.8338762214983714,0.9795918367346939,0.9875,0.0,0.52,0.38461538461538464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LA1,4,0.8534201954397395,0.9931972789115646,1.0,0.3333333333333333,0.56,0.40384615384615385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,LA2,4,0.8534201954397395,0.9931972789115646,1.0,0.3333333333333333,0.56,0.40384615384615385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
