ai_name,num_ai,method,iter,accuracy,recall_section_230,recall_trump_ban,recall_twitter_support,recall_platform_polices,recall_complaint,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pih_5,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4,uc_pia_5
f100,3,CBCC_M=4,0,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,3,CBCC_M=8,0,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,3,CBCC_M=2,1,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,3,CBCC_M=4,1,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,3,CBCC_M=8,1,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,3,CBCC_M=2,2,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,3,CBCC_M=4,2,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,3,CBCC_M=8,2,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,3,CBCC_M=2,3,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,3,CBCC_M=4,3,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,3,CBCC_M=8,3,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,3,CBCC_M=2,4,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,3,CBCC_M=4,4,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,3,CBCC_M=8,4,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=2,0,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=4,0,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=8,0,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=2,1,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=4,1,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=8,1,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=2,2,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=4,2,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=8,2,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=2,3,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=4,3,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=8,3,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=2,4,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=4,4,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,6,CBCC_M=8,4,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=2,0,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=4,0,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=8,0,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=2,1,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=4,1,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=8,1,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=2,2,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=4,2,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=8,2,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=2,3,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=4,3,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=8,3,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=2,4,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=4,4,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
f100,9,CBCC_M=8,4,0.8241042345276873,0.9727891156462585,0.975,0.0,0.52,0.36538461538461536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=2,0,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=4,0,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=8,0,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=2,1,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=4,1,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=8,1,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=2,2,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=4,2,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=8,2,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=2,3,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=4,3,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=8,3,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=2,4,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=4,4,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,0,CBCC_M=8,4,0.8631921824104235,0.9863945578231292,0.8875,0.3333333333333333,0.12,0.8653846153846154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=2,0,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=4,0,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=8,0,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=2,1,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=4,1,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=8,1,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=2,2,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=4,2,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=8,2,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=2,3,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=4,3,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=8,3,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=2,4,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=4,4,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,1,CBCC_M=8,4,0.9055374592833876,0.9931972789115646,0.975,0.0,0.24,0.9230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=2,0,0.8338762214983714,0.9931972789115646,0.925,0.0,0.52,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=4,0,0.8306188925081434,0.9931972789115646,0.925,0.0,0.52,0.4230769230769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=8,0,0.8338762214983714,0.9931972789115646,0.925,0.0,0.52,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=2,1,0.8338762214983714,0.9931972789115646,0.925,0.0,0.52,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=4,1,0.8338762214983714,0.9931972789115646,0.925,0.0,0.52,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=8,1,0.8143322475570033,0.9931972789115646,0.925,0.0,0.52,0.3269230769230769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=2,2,0.8338762214983714,0.9931972789115646,0.925,0.0,0.52,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=4,2,0.8338762214983714,0.9931972789115646,0.925,0.0,0.52,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=8,2,0.8338762214983714,0.9931972789115646,0.925,0.0,0.52,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=2,3,0.8338762214983714,0.9931972789115646,0.925,0.0,0.52,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=4,3,0.8338762214983714,0.9931972789115646,0.925,0.0,0.52,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=8,3,0.8338762214983714,0.9931972789115646,0.925,0.0,0.52,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=2,4,0.8338762214983714,0.9931972789115646,0.925,0.0,0.52,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=4,4,0.8338762214983714,0.9931972789115646,0.925,0.0,0.52,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,2,CBCC_M=8,4,0.8338762214983714,0.9931972789115646,0.925,0.0,0.52,0.4423076923076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=2,0,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=4,0,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=8,0,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=2,1,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=4,1,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=8,1,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=2,2,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=4,2,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=8,2,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=2,3,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=4,3,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=8,3,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=2,4,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=4,4,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mix,3,CBCC_M=8,4,0.8338762214983714,0.9863945578231292,0.925,0.0,0.52,0.46153846153846156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
