dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
adult,hetero,GLAD,max,5,4,3,-1,0.9656912209889001,0.4426229508196721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,4,3,-1,0.9556004036326943,0.2786885245901639,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,4,3,-1,0.8688193743693239,0.7868852459016393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,4,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),max,5,4,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=3000),max,5,4,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,4,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,4,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,4,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,4,4,-1,0.9838546922300706,0.9836065573770492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,4,4,-1,0.9656912209889001,0.4426229508196721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,4,4,-1,0.9556004036326943,0.2786885245901639,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,4,4,-1,0.8688193743693239,0.7868852459016393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,4,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),max,5,4,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=3000),max,5,4,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,4,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,4,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,4,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,8,0,-1,0.9989909182643795,0.9836065573770492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,8,0,-1,0.9626639757820383,0.39344262295081966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,8,0,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,8,0,-1,0.9162462159434914,0.9344262295081968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,8,0,0,1.0,1.0,2,13,35,0,0,0,40,14,0,0,0
adult,hetero,BDS(iter_sampling=2000),max,5,8,0,0,1.0,1.0,3,9,0,0,530,251,40,0,0,40,20
adult,hetero,BDS(iter_sampling=3000),max,5,8,0,0,0.9979818365287588,0.9672131147540983,4,108,0,920,246,1225,40,0,16,14,16
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,8,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,8,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,8,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,8,1,-1,0.9989909182643795,0.9836065573770492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,8,1,-1,0.9626639757820383,0.39344262295081966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,8,1,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,8,1,-1,0.9162462159434914,0.9344262295081968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,8,1,0,1.0,1.0,2,17,36,0,0,0,40,14,0,0,0
adult,hetero,BDS(iter_sampling=2000),max,5,8,1,0,0.9384460141271443,0.0,5,6,34,913,248,1227,40,14,16,14,16
adult,hetero,BDS(iter_sampling=3000),max,5,8,1,0,1.0,1.0,2,7,34,0,0,0,40,14,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,8,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,8,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,8,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,8,2,-1,0.9989909182643795,0.9836065573770492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,8,2,-1,0.9626639757820383,0.39344262295081966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,8,2,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,8,2,-1,0.9162462159434914,0.9344262295081968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,8,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),max,5,8,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=3000),max,5,8,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,8,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,8,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,8,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,8,3,-1,0.9989909182643795,0.9836065573770492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,8,3,-1,0.9626639757820383,0.39344262295081966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,8,3,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,8,3,-1,0.9162462159434914,0.9344262295081968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,8,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),max,5,8,3,0,1.0,1.0,2,8,34,0,0,0,40,14,0,0,0
adult,hetero,BDS(iter_sampling=3000),max,5,8,3,0,1.0,1.0,3,107,34,0,33,0,40,14,0,14,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,8,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,8,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,8,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,8,4,-1,0.9989909182643795,0.9836065573770492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,8,4,-1,0.9626639757820383,0.39344262295081966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,8,4,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,8,4,-1,0.9162462159434914,0.9344262295081968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,8,4,0,0.9989909182643795,1.0,5,101,37,1065,603,1504,40,14,40,40,16
adult,hetero,BDS(iter_sampling=2000),max,5,8,4,0,0.9969727547931383,0.9508196721311475,2,108,0,0,247,0,40,0,0,14,0
adult,hetero,BDS(iter_sampling=3000),max,5,8,4,0,0.9384460141271443,0.0,3,6,1108,307,0,0,40,40,40,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,8,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,8,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,8,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,12,0,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,12,0,-1,0.9455095862764884,0.11475409836065574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,12,0,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,12,0,-1,0.9334006054490414,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,12,0,0,0.9384460141271443,0.0,5,518,242,920,1118,410,60,21,24,60,60
adult,hetero,BDS(iter_sampling=2000),max,5,12,0,0,0.970736629667003,0.5245901639344263,5,6,1051,918,639,303,60,60,24,60,60
adult,hetero,BDS(iter_sampling=3000),max,5,12,0,0,0.9384460141271443,0.0,4,30,967,500,1212,0,60,60,60,60,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,12,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,12,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,12,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,12,1,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,12,1,-1,0.9455095862764884,0.11475409836065574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,12,1,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,12,1,-1,0.9334006054490414,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,12,1,0,0.9384460141271443,0.0,5,1018,1063,1076,526,408,60,60,60,60,60
adult,hetero,BDS(iter_sampling=2000),max,5,12,1,0,1.0,1.0,4,107,1065,172,33,0,60,60,60,21,0
adult,hetero,BDS(iter_sampling=3000),max,5,12,1,0,0.9858728557013118,0.7704918032786885,5,1016,34,240,518,180,60,21,60,60,60
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,12,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,12,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,12,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,12,2,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,12,2,-1,0.9455095862764884,0.11475409836065574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,12,2,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,12,2,-1,0.9334006054490414,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,12,2,0,1.0,1.0,5,1035,1058,456,625,130,60,60,60,60,60
adult,hetero,BDS(iter_sampling=2000),max,5,12,2,0,0.6488395560040363,0.0,5,15,1629,1179,1289,214,59,60,24,60,60
adult,hetero,BDS(iter_sampling=3000),max,5,12,2,0,0.04137235116044399,0.0,5,516,320,1164,1870,1238,60,30,60,60,60
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,12,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,12,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,12,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,12,3,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,12,3,-1,0.9455095862764884,0.11475409836065574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,12,3,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,12,3,-1,0.9334006054490414,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,12,3,0,0.9384460141271443,0.0,4,6,238,919,0,1286,60,21,24,0,30
adult,hetero,BDS(iter_sampling=2000),max,5,12,3,0,0.9384460141271443,0.0,4,0,247,913,33,1297,0,21,24,21,30
adult,hetero,BDS(iter_sampling=3000),max,5,12,3,0,0.9384460141271443,0.0,5,6,242,288,594,1220,60,21,60,60,24
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,12,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,12,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,12,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,12,4,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,12,4,-1,0.9455095862764884,0.11475409836065574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,12,4,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,12,4,-1,0.9334006054490414,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,12,4,0,0.9909182643794148,0.8524590163934426,5,49,915,236,232,1369,60,60,60,30,60
adult,hetero,BDS(iter_sampling=2000),max,5,12,4,0,1.0,1.0,5,10,584,1180,1191,1357,60,60,60,60,60
adult,hetero,BDS(iter_sampling=3000),max,5,12,4,0,0.38647830474268413,0.0,5,1148,591,950,33,1363,60,60,60,21,60
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,12,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,12,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,12,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,16,0,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,16,0,-1,0.9455095862764884,0.11475409836065574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,16,0,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,16,0,-1,0.9495459132189707,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,16,0,0,0.38244197780020184,0.0,5,1164,34,219,821,1346,80,28,80,80,80
adult,hetero,BDS(iter_sampling=2000),max,5,16,0,0,0.9384460141271443,0.0,4,6,667,0,521,499,80,80,0,80,52
adult,hetero,BDS(iter_sampling=3000),max,5,16,0,0,0.9384460141271443,0.0,5,1463,822,1080,1112,310,80,80,80,80,80
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,16,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,16,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,16,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,16,1,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,16,1,-1,0.9455095862764884,0.11475409836065574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,16,1,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,16,1,-1,0.9495459132189707,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,16,1,0,0.9384460141271443,0.0,5,598,1174,364,266,142,80,80,80,28,80
adult,hetero,BDS(iter_sampling=2000),max,5,16,1,0,0.6488395560040363,0.0,5,55,983,326,562,1516,80,80,80,80,80
adult,hetero,BDS(iter_sampling=3000),max,5,16,1,0,0.38647830474268413,0.0,5,29,1514,1096,1356,290,80,80,80,80,80
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,16,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,16,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,16,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,16,2,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,16,2,-1,0.9455095862764884,0.11475409836065574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,16,2,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,16,2,-1,0.9495459132189707,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,16,2,0,1.0,1.0,3,104,0,0,640,186,80,0,0,80,80
adult,hetero,BDS(iter_sampling=2000),max,5,16,2,0,0.3854692230070636,0.0,5,1159,1745,941,697,310,80,80,80,80,80
adult,hetero,BDS(iter_sampling=3000),max,5,16,2,0,0.9384460141271443,0.0,5,517,34,237,249,1237,80,28,80,28,32
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,16,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,16,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,16,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,16,3,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,16,3,-1,0.9455095862764884,0.11475409836065574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,16,3,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,16,3,-1,0.9495459132189707,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,16,3,0,1.0,1.0,5,109,1525,1043,59,1336,80,80,80,40,80
adult,hetero,BDS(iter_sampling=2000),max,5,16,3,0,0.9384460141271443,0.0,4,1066,62,355,1257,0,80,24,80,80,0
adult,hetero,BDS(iter_sampling=3000),max,5,16,3,0,1.0,1.0,4,106,1511,178,0,360,80,80,80,0,40
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,16,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),max,5,16,3,0,1.0,1.0,2,16,0,0,34,0,80,0,0,28,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),max,5,16,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,max,5,16,4,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,max,5,16,4,-1,0.9455095862764884,0.11475409836065574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,max,5,16,4,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,max,5,16,4,-1,0.9495459132189707,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),max,5,16,4,0,0.9384460141271443,0.0,5,978,111,925,302,168,80,40,32,40,80
adult,hetero,BDS(iter_sampling=2000),max,5,16,4,0,0.9384460141271443,0.0,5,978,34,233,598,250,80,28,80,80,40
adult,hetero,BDS(iter_sampling=3000),max,5,16,4,0,0.9384460141271443,0.0,5,46,34,915,272,1222,80,28,32,28,32
adult,hetero,Two-Step-MCMC(iter_sampling=1000),max,5,16,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
