dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3
face,hybrid,EMDS,mean,5,6,0,-1,0.9041095890410958,0.9452054794520548,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,GLAD,mean,5,6,0,-1,0.7876712328767124,0.8287671232876712,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,OneCoinDS,mean,5,6,0,-1,0.666095890410959,0.8972602739726028,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,TwoStep-EM,mean,5,6,0,-1,0.7534246575342466,0.952054794520548,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,BDS(iter_sampling=1000),mean,5,6,0,0,0.4452054794520548,0.0273972602739726,3,68,67,82,45,22,16,24,21
face,hybrid,BDS(iter_sampling=2000),mean,5,6,0,0,0.8886986301369864,0.9794520547945206,3,52,75,53,74,20,18,21,18
face,hybrid,BDS(iter_sampling=3000),mean,5,6,0,0,0.9006849315068494,0.9726027397260274,3,82,68,53,0,24,15,21,0
face,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,6,0,1,0.8938356164383562,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,6,0,1,0.8938356164383562,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,6,0,1,0.8938356164383562,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,EMDS,mean,5,6,1,-1,0.9041095890410958,0.9452054794520548,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,GLAD,mean,5,6,1,-1,0.7876712328767124,0.8287671232876712,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,OneCoinDS,mean,5,6,1,-1,0.666095890410959,0.8972602739726028,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,TwoStep-EM,mean,5,6,1,-1,0.7534246575342466,0.952054794520548,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,BDS(iter_sampling=1000),mean,5,6,1,0,0.886986301369863,0.9794520547945206,3,50,71,80,46,19,17,23,21
face,hybrid,BDS(iter_sampling=2000),mean,5,6,1,0,0.8852739726027398,0.9726027397260274,3,68,74,42,50,17,24,19,20
face,hybrid,BDS(iter_sampling=3000),mean,5,6,1,0,0.8767123287671232,0.9726027397260274,3,31,84,80,69,24,24,24,23
face,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,6,1,1,0.8921232876712328,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,6,1,1,0.8938356164383562,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,6,1,1,0.8938356164383562,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,EMDS,mean,5,6,2,-1,0.9041095890410958,0.9452054794520548,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,GLAD,mean,5,6,2,-1,0.7876712328767124,0.8287671232876712,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,OneCoinDS,mean,5,6,2,-1,0.666095890410959,0.8972602739726028,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,TwoStep-EM,mean,5,6,2,-1,0.7534246575342466,0.952054794520548,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,BDS(iter_sampling=1000),mean,5,6,2,0,0.9041095890410958,0.9726027397260274,3,73,71,46,3,22,16,14,2
face,hybrid,BDS(iter_sampling=2000),mean,5,6,2,0,0.6678082191780822,0.00684931506849315,4,78,80,69,77,24,24,22,17
face,hybrid,BDS(iter_sampling=3000),mean,5,6,2,0,0.6523972602739726,0.6917808219178082,4,83,94,83,94,24,23,21,24
face,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,6,2,1,0.8938356164383562,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,6,2,1,0.8938356164383562,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,6,2,1,0.8938356164383562,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,EMDS,mean,5,6,3,-1,0.9041095890410958,0.9452054794520548,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,GLAD,mean,5,6,3,-1,0.7876712328767124,0.8287671232876712,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,OneCoinDS,mean,5,6,3,-1,0.666095890410959,0.8972602739726028,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,TwoStep-EM,mean,5,6,3,-1,0.7534246575342466,0.952054794520548,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,BDS(iter_sampling=1000),mean,5,6,3,0,0.4349315068493151,0.8287671232876712,3,71,78,78,0,17,24,24,0
face,hybrid,BDS(iter_sampling=2000),mean,5,6,3,0,0.8921232876712328,0.952054794520548,4,54,86,79,75,24,24,24,18
face,hybrid,BDS(iter_sampling=3000),mean,5,6,3,0,0.8904109589041096,0.9794520547945206,1,0,72,0,73,0,18,0,18
face,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,6,3,1,0.8938356164383562,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,6,3,1,0.8938356164383562,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,6,3,1,0.8938356164383562,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,EMDS,mean,5,6,4,-1,0.9041095890410958,0.9452054794520548,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,GLAD,mean,5,6,4,-1,0.7876712328767124,0.8287671232876712,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,OneCoinDS,mean,5,6,4,-1,0.666095890410959,0.8972602739726028,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,TwoStep-EM,mean,5,6,4,-1,0.7534246575342466,0.952054794520548,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,BDS(iter_sampling=1000),mean,5,6,4,0,0.4469178082191781,0.958904109589041,4,71,72,80,76,24,22,24,22
face,hybrid,BDS(iter_sampling=2000),mean,5,6,4,0,0.8938356164383562,0.9794520547945206,2,48,0,0,53,21,0,0,21
face,hybrid,BDS(iter_sampling=3000),mean,5,6,4,0,0.8852739726027398,0.9726027397260274,3,68,73,41,50,17,24,19,20
face,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,6,4,1,0.8921232876712328,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,6,4,1,0.8938356164383562,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,6,4,1,0.8938356164383562,0.9794520547945206,0,0,0,0,0,0,0,0,0
face,hybrid,EMDS,mean,5,12,0,-1,0.9777397260273972,0.9931506849315068,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,GLAD,mean,5,12,0,-1,0.7585616438356164,0.04794520547945205,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,OneCoinDS,mean,5,12,0,-1,0.75,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,TwoStep-EM,mean,5,12,0,-1,0.9691780821917808,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,BDS(iter_sampling=1000),mean,5,12,0,0,0.7448630136986302,0.00684931506849315,3,26,56,40,0,48,14,13,0
face,hybrid,BDS(iter_sampling=2000),mean,5,12,0,0,0.666095890410959,0.00684931506849315,4,75,64,73,67,45,38,39,34
face,hybrid,BDS(iter_sampling=3000),mean,5,12,0,0,0.23116438356164384,0.0,2,77,71,56,48,41,39,37,33
face,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,12,0,1,0.9743150684931506,0.9931506849315068,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,12,0,1,0.9743150684931506,0.9931506849315068,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,12,0,1,0.9743150684931506,0.9931506849315068,0,0,0,0,0,0,0,0,0
face,hybrid,EMDS,mean,5,12,1,-1,0.9777397260273972,0.9931506849315068,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,GLAD,mean,5,12,1,-1,0.7585616438356164,0.04794520547945205,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,OneCoinDS,mean,5,12,1,-1,0.75,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,TwoStep-EM,mean,5,12,1,-1,0.9691780821917808,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,BDS(iter_sampling=1000),mean,5,12,1,0,0.7311643835616438,0.0,3,51,74,80,50,48,39,46,36
face,hybrid,BDS(iter_sampling=2000),mean,5,12,1,0,0.9708904109589042,0.9931506849315068,3,50,80,77,53,38,43,39,32
face,hybrid,BDS(iter_sampling=3000),mean,5,12,1,0,0.9743150684931506,0.9931506849315068,2,69,0,67,73,46,0,46,46
face,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,12,1,1,0.9743150684931506,0.9931506849315068,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,12,1,1,0.9743150684931506,0.9931506849315068,0,0,0,0,0,0,0,0,0
face,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,12,1,1,0.9743150684931506,0.9931506849315068,0,0,0,0,0,0,0,0,0
face,hybrid,EMDS,mean,5,12,2,-1,0.9777397260273972,0.9931506849315068,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,GLAD,mean,5,12,2,-1,0.7585616438356164,0.04794520547945205,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,OneCoinDS,mean,5,12,2,-1,0.75,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,TwoStep-EM,mean,5,12,2,-1,0.9691780821917808,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
face,hybrid,BDS(iter_sampling=1000),mean,5,12,2,0,0.9777397260273972,0.9931506849315068,2,48,0,49,0,34,0,34,0
face,hybrid,BDS(iter_sampling=2000),mean,5,12,2,0,0.7431506849315068,0.0,4,65,85,86,80,48,43,46,44
face,hybrid,BDS(iter_sampling=3000),mean,5,12,2,0,0.2928082191780822,0.0,3,54,78,79,82,43,37,40,46
face,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,12,2,1,0.976027397260274,0.9931506849315068,0,0,0,0,0,0,0,0,0
