dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,hetero,BDS(iter_sampling=3000),mean,2,12,0,0,0.6244,0.14,3,296,261,531,409,462,60,39,55,52,52
tiny,hetero,Two-Step-MCMC(iter_sampling=1000),mean,2,12,0,0,1.0,1.0,3,0,0,103,151,255,0,0,39,30,28
tiny,hetero,Two-Step-MCMC(iter_sampling=2000),mean,2,12,0,0,1.0,1.0,0,0,0,308,0,312,0,0,37,0,36
tiny,hetero,Two-Step-MCMC(iter_sampling=3000),mean,2,12,0,0,1.0,1.0,0,0,0,153,150,0,0,0,44,44,0
tiny,hetero,EMDS,mean,2,12,1,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,mean,2,12,1,-1,0.8072,0.036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,mean,2,12,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,TwoStep-EM,mean,2,12,1,-1,0.9968,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),mean,2,12,1,0,0.4,0.0,4,218,476,101,491,454,60,55,40,58,49
tiny,hetero,BDS(iter_sampling=2000),mean,2,12,1,0,0.7952,0.0,2,29,0,594,434,409,58,0,53,53,52
tiny,hetero,BDS(iter_sampling=3000),mean,2,12,1,0,0.9892,1.0,2,318,0,424,435,0,60,0,52,53,0
tiny,hetero,Two-Step-MCMC(iter_sampling=1000),mean,2,12,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,Two-Step-MCMC(iter_sampling=2000),mean,2,12,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,Two-Step-MCMC(iter_sampling=3000),mean,2,12,1,0,1.0,1.0,3,0,311,201,267,220,0,35,47,48,29
tiny,hetero,EMDS,mean,2,12,2,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,mean,2,12,2,-1,0.8072,0.036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,mean,2,12,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,TwoStep-EM,mean,2,12,2,-1,0.9968,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),mean,2,12,2,0,1.0,1.0,2,323,457,307,324,320,60,52,36,42,36
tiny,hetero,BDS(iter_sampling=2000),mean,2,12,2,0,0.876,0.396,2,465,493,496,354,268,60,42,48,36,39
tiny,hetero,BDS(iter_sampling=3000),mean,2,12,2,0,1.0,1.0,0,420,491,498,401,0,54,54,48,55,0
tiny,hetero,Two-Step-MCMC(iter_sampling=1000),mean,2,12,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,Two-Step-MCMC(iter_sampling=2000),mean,2,12,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hetero,Two-Step-MCMC(iter_sampling=3000),mean,2,12,2,0,1.0,1.0,0,0,0,156,147,0,0,0,44,44,0
tiny,hetero,EMDS,mean,2,12,3,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,mean,2,12,3,-1,0.8072,0.036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,mean,2,12,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,TwoStep-EM,mean,2,12,3,-1,0.9968,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),mean,2,12,3,0,0.6612,0.0,4,446,571,337,350,322,60,56,50,46,36
tiny,hetero,BDS(iter_sampling=2000),mean,2,12,3,0,0.7652,1.0,0,366,487,497,148,375,35,54,48,44,39
tiny,hetero,BDS(iter_sampling=3000),mean,2,12,3,0,0.3976,0.0,3,29,569,584,374,419,58,45,55,42,52
tiny,hetero,Two-Step-MCMC(iter_sampling=1000),mean,2,12,3,0,0.9776,1.0,0,0,307,209,396,0,0,34,44,55,0
tiny,hetero,Two-Step-MCMC(iter_sampling=2000),mean,2,12,3,0,1.0,1.0,3,0,253,99,152,0,0,29,41,31,0
tiny,hetero,Two-Step-MCMC(iter_sampling=3000),mean,2,12,3,0,0.9748,1.0,0,0,0,208,220,0,0,0,44,44,0
