dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
adult,hybrid,TwoStep-EM,-sigma,3,8,3,-1,0.8990918264379415,0.6065573770491803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,3,8,3,1,0.9596367305751766,0.7868852459016393,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,3,8,3,1,0.9596367305751766,0.7868852459016393,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,BDS(iter_sampling=3000),-sigma,3,8,3,1,0.9596367305751766,0.7868852459016393,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,3,8,3,1,0.9596367305751766,0.7868852459016393,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,3,8,3,1,0.9596367305751766,0.7868852459016393,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,3,8,3,1,0.9596367305751766,0.7868852459016393,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,-sigma,3,8,4,-1,0.8657921291624622,0.11475409836065574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,-sigma,3,8,4,-1,0.9303733602421796,0.3114754098360656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,-sigma,3,8,4,-1,0.9263370332996973,0.16393442622950818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,-sigma,3,8,4,-1,0.8990918264379415,0.6065573770491803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,3,8,4,1,0.9596367305751766,0.7868852459016393,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,3,8,4,1,0.9596367305751766,0.7868852459016393,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,BDS(iter_sampling=3000),-sigma,3,8,4,1,0.9596367305751766,0.7868852459016393,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,3,8,4,1,0.9596367305751766,0.7868852459016393,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,3,8,4,1,0.9596367305751766,0.7868852459016393,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,3,8,4,1,0.9596367305751766,0.7868852459016393,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,-sigma,3,16,0,-1,0.9031281533804238,0.08196721311475409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,-sigma,3,16,0,-1,0.941473259334006,0.06557377049180328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,-sigma,3,16,0,-1,0.9354187689202825,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,-sigma,3,16,0,-1,0.9253279515640767,0.6065573770491803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,3,16,0,0,0.9364278506559032,0.0,2,3,18,0,0,0,47,28,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,3,16,0,0,0.9364278506559032,0.0,2,0,0,508,0,751,0,0,55,0,56
adult,hybrid,BDS(iter_sampling=3000),-sigma,3,16,0,1,0.9364278506559032,0.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,3,16,0,1,0.9899091826437941,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,3,16,0,1,0.9909182643794148,0.9180327868852459,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,3,16,0,1,0.9909182643794148,0.9180327868852459,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,-sigma,3,16,1,-1,0.9031281533804238,0.08196721311475409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,-sigma,3,16,1,-1,0.941473259334006,0.06557377049180328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,-sigma,3,16,1,-1,0.9354187689202825,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,-sigma,3,16,1,-1,0.9253279515640767,0.6065573770491803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),-sigma,3,16,1,0,0.9364278506559032,0.0,2,4,17,1,0,0,46,29,0,0,0
adult,hybrid,BDS(iter_sampling=2000),-sigma,3,16,1,0,0.9364278506559032,0.0,2,3,13,0,0,0,45,28,0,0,0
adult,hybrid,BDS(iter_sampling=3000),-sigma,3,16,1,0,0.9717457114026236,0.5737704918032787,2,48,103,3,0,0,56,31,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),-sigma,3,16,1,1,0.9899091826437941,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),-sigma,3,16,1,1,0.9899091826437941,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),-sigma,3,16,1,0,0.9899091826437941,0.9016393442622951,2,6,10,0,0,0,56,24,0,0,0
adult,hybrid,EMDS,-sigma,3,16,2,-1,0.9031281533804238,0.08196721311475409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,-sigma,3,16,2,-1,0.941473259334006,0.06557377049180328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
