num_ai,iteration,method,accuracy,recall,uc_count
0,0,BDS(iter_sampling=3000),0.8723404255319149,0.5436893203883495,0
0,1,BDS(iter_sampling=3000),0.8723404255319149,0.5436893203883495,0
0,2,BDS(iter_sampling=3000),0.8723404255319149,0.5436893203883495,0
0,3,BDS(iter_sampling=3000),0.8723404255319149,0.5436893203883495,0
0,4,BDS(iter_sampling=3000),0.8723404255319149,0.5436893203883495,0
