0
2.56230759344393E-65 2.56230759344393E-65 2.56230759344393E-65 2.56230759344393E-65 2.56230759344393E-65 2.56230759344393E-65 2.56230759344393E-65 1 
1
2.73250656924043E-59 2.73250656924043E-59 2.73250656924043E-59 2.73250656924043E-59 2.73250656924043E-59 2.73250656924043E-59 2.73250656924043E-59 1 
2
1.11535501345545E-70 1.11535501345545E-70 1.11535501345545E-70 1.11535501345545E-70 1.11535501345545E-70 1.11535501345545E-70 1.11535501345545E-70 1 
3
6.13943355278617E-66 6.13943355278617E-66 6.13943355278617E-66 6.13943355278617E-66 6.13943355278617E-66 6.13943355278617E-66 6.13943355278617E-66 1 
4
2.04934905452909E-48 2.04934905452909E-48 2.04934905452909E-48 2.04934905452909E-48 2.04934905452909E-48 2.04934905452909E-48 2.04934905452909E-48 1 
5
4.87580733009456E-53 4.87580733009456E-53 4.87580733009456E-53 4.87580733009456E-53 4.87580733009456E-53 4.87580733009456E-53 4.87580733009456E-53 1 
6
4.80057930781185E-65 4.80057930781185E-65 4.80057930781185E-65 4.80057930781185E-65 4.80057930781185E-65 4.80057930781185E-65 4.80057930781185E-65 1 
7
1.76712216757021E-55 1.76712216757021E-55 1.76712216757021E-55 1.76712216757021E-55 1.76712216757021E-55 1.76712216757021E-55 1.76712216757021E-55 1 
8
5.95584664068879E-51 5.95584664068879E-51 5.95584664068879E-51 5.95584664068879E-51 5.95584664068879E-51 5.95584664068879E-51 5.95584664068879E-51 1 
9
1.02308555285868E-59 1.02308555285868E-59 1.02308555285868E-59 1.02308555285868E-59 1.02308555285868E-59 1.02308555285868E-59 1.02308555285868E-59 1 
10
1.23058360112584E-52 1.23058360112584E-52 1.23058360112584E-52 1.23058360112584E-52 1.23058360112584E-52 1.23058360112584E-52 1.23058360112584E-52 1 
11
1.07948238265169E-47 1.07948238265169E-47 1.07948238265169E-47 1.07948238265169E-47 1.07948238265169E-47 1.07948238265169E-47 1.07948238265169E-47 1 
12
4.18365543124887E-50 4.18365543124887E-50 4.18365543124887E-50 4.18365543124887E-50 4.18365543124887E-50 4.18365543124887E-50 4.18365543124887E-50 1 
13
2.01797451796977E-49 2.01797451796977E-49 2.01797451796977E-49 2.01797451796977E-49 2.01797451796977E-49 2.01797451796977E-49 2.01797451796977E-49 1 
14
4.54126358042601E-48 4.54126358042601E-48 4.54126358042601E-48 4.54126358042601E-48 4.54126358042601E-48 4.54126358042601E-48 4.54126358042601E-48 1 
15
1.06928310412612E-53 1.06928310412612E-53 1.06928310412612E-53 1.06928310412612E-53 1.06928310412612E-53 1.06928310412612E-53 1.06928310412612E-53 1 
16
9.42658386202169E-57 9.42658386202169E-57 9.42658386202169E-57 9.42658386202169E-57 9.42658386202169E-57 9.42658386202169E-57 9.42658386202169E-57 1 
17
4.54436775025283E-48 4.54436775025283E-48 4.54436775025283E-48 4.54436775025283E-48 4.54436775025283E-48 4.54436775025283E-48 4.54436775025283E-48 1 
18
4.53530580347204E-48 4.53530580347204E-48 4.53530580347204E-48 4.53530580347204E-48 4.53530580347204E-48 4.53530580347204E-48 4.53530580347204E-48 1 
19
4.40160225594793E-48 4.40160225594793E-48 4.40160225594793E-48 4.40160225594793E-48 4.40160225594793E-48 4.40160225594793E-48 4.40160225594793E-48 1 
20
2.19084273159575E-48 2.19084273159575E-48 2.19084273159575E-48 2.19084273159575E-48 2.19084273159575E-48 2.19084273159575E-48 2.19084273159575E-48 1 
21
4.61997166947941E-48 4.61997166947941E-48 4.61997166947941E-48 4.61997166947941E-48 4.61997166947941E-48 4.61997166947941E-48 4.61997166947941E-48 1 
22
7.3258464145705E-48 7.3258464145705E-48 7.3258464145705E-48 7.3258464145705E-48 7.3258464145705E-48 7.3258464145705E-48 7.3258464145705E-48 1 
23
4.62016040252802E-48 4.62016040252802E-48 4.62016040252802E-48 4.62016040252802E-48 4.62016040252802E-48 4.62016040252802E-48 4.62016040252802E-48 1 
24
4.41040582761657E-48 4.41040582761657E-48 4.41040582761657E-48 4.41040582761657E-48 4.41040582761657E-48 4.41040582761657E-48 4.41040582761657E-48 1 
25
3.32276639973951E-75 3.32276639973951E-75 3.32276639973951E-75 3.32276639973951E-75 3.32276639973951E-75 3.32276639973951E-75 3.32276639973951E-75 1 
26
3.90369509600271E-73 3.90369509600271E-73 3.90369509600271E-73 3.90369509600271E-73 3.90369509600271E-73 3.90369509600271E-73 3.90369509600271E-73 1 
27
6.95244968911777E-75 6.95244968911777E-75 6.95244968911777E-75 6.95244968911777E-75 6.95244968911777E-75 6.95244968911777E-75 6.95244968911777E-75 1 
28
1.20581565852119E-74 1.20581565852119E-74 1.20581565852119E-74 1.20581565852119E-74 1.20581565852119E-74 1.20581565852119E-74 1.20581565852119E-74 1 
29
3.32489681895659E-74 3.32489681895659E-74 3.32489681895659E-74 3.32489681895659E-74 3.32489681895659E-74 3.32489681895659E-74 3.32489681895659E-74 1 

