dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,recall,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3
dog,hybrid,EMDS,max,10,6,0,-1,0.9578686493184635,0.8953488372093024,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,GLAD,max,10,6,0,-1,0.8550185873605948,0.3488372093023256,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,OneCoinDS,max,10,6,0,-1,0.7868649318463445,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,HSDS_EM,max,10,6,0,-1,0.9467162329615861,0.8953488372093024,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,BDS(iter_sampling=1000),max,10,6,0,1,0.7868649318463445,0.0,0,0,0,0,0,0,0,0,0
dog,hybrid,BDS(iter_sampling=2000),max,10,6,0,0,0.21561338289962825,0.0,4,237,334,355,343,24,13,18,18
dog,hybrid,BDS(iter_sampling=3000),max,10,6,0,0,0.7657992565055762,0.0,4,300,288,312,284,24,13,13,13
dog,hybrid,HSDS_MCMC(iter_sampling=1000),max,10,6,0,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=2000),max,10,6,0,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=3000),max,10,6,0,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,EMDS,max,10,6,1,-1,0.9578686493184635,0.8953488372093024,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,GLAD,max,10,6,1,-1,0.8550185873605948,0.3488372093023256,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,OneCoinDS,max,10,6,1,-1,0.7868649318463445,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,HSDS_EM,max,10,6,1,-1,0.9467162329615861,0.8953488372093024,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,BDS(iter_sampling=1000),max,10,6,1,0,0.7868649318463445,0.0,4,92,328,309,164,23,13,13,12
dog,hybrid,BDS(iter_sampling=2000),max,10,6,1,0,0.9591078066914498,0.8895348837209303,3,130,309,310,0,24,13,13,0
dog,hybrid,BDS(iter_sampling=3000),max,10,6,1,0,0.9566294919454771,0.8895348837209303,2,117,125,0,0,24,5,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=1000),max,10,6,1,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=2000),max,10,6,1,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=3000),max,10,6,1,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,EMDS,max,10,6,2,-1,0.9578686493184635,0.8953488372093024,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,GLAD,max,10,6,2,-1,0.8550185873605948,0.3488372093023256,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,OneCoinDS,max,10,6,2,-1,0.7868649318463445,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,HSDS_EM,max,10,6,2,-1,0.9467162329615861,0.8953488372093024,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,BDS(iter_sampling=1000),max,10,6,2,0,0.7558859975216853,0.0,3,290,2,315,266,24,0,18,13
dog,hybrid,BDS(iter_sampling=2000),max,10,6,2,0,0.9591078066914498,0.8895348837209303,3,134,319,0,317,24,13,0,13
dog,hybrid,BDS(iter_sampling=3000),max,10,6,2,0,0.9566294919454771,0.8895348837209303,4,131,328,311,318,24,18,13,13
dog,hybrid,HSDS_MCMC(iter_sampling=1000),max,10,6,2,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=2000),max,10,6,2,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=3000),max,10,6,2,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,EMDS,max,10,6,3,-1,0.9578686493184635,0.8953488372093024,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,GLAD,max,10,6,3,-1,0.8550185873605948,0.3488372093023256,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,OneCoinDS,max,10,6,3,-1,0.7868649318463445,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,HSDS_EM,max,10,6,3,-1,0.9467162329615861,0.8953488372093024,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,BDS(iter_sampling=1000),max,10,6,3,0,0.9578686493184635,0.8895348837209303,3,287,2,172,299,13,0,12,18
dog,hybrid,BDS(iter_sampling=2000),max,10,6,3,0,0.9615861214374225,0.8895348837209303,4,132,126,158,266,24,4,12,13
dog,hybrid,BDS(iter_sampling=3000),max,10,6,3,0,0.7769516728624535,0.0,4,299,308,305,331,24,13,18,13
dog,hybrid,HSDS_MCMC(iter_sampling=1000),max,10,6,3,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=2000),max,10,6,3,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=3000),max,10,6,3,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,EMDS,max,10,6,4,-1,0.9578686493184635,0.8953488372093024,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,GLAD,max,10,6,4,-1,0.8550185873605948,0.3488372093023256,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,OneCoinDS,max,10,6,4,-1,0.7868649318463445,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,HSDS_EM,max,10,6,4,-1,0.9467162329615861,0.8953488372093024,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,BDS(iter_sampling=1000),max,10,6,4,0,0.46716232961586124,0.0,4,320,323,177,324,24,13,12,24
dog,hybrid,BDS(iter_sampling=2000),max,10,6,4,0,0.7868649318463445,0.0,3,279,149,0,266,24,8,0,13
dog,hybrid,BDS(iter_sampling=3000),max,10,6,4,0,0.5278810408921933,0.0,4,242,323,331,267,24,13,13,13
dog,hybrid,HSDS_MCMC(iter_sampling=1000),max,10,6,4,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=2000),max,10,6,4,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=3000),max,10,6,4,1,0.9566294919454771,0.8895348837209303,0,0,0,0,0,0,0,0,0
dog,hybrid,EMDS,max,10,12,0,-1,0.9826517967781908,0.9186046511627907,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,GLAD,max,10,12,0,-1,0.7868649318463445,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,OneCoinDS,max,10,12,0,-1,0.7868649318463445,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,HSDS_EM,max,10,12,0,-1,0.9628252788104089,0.9244186046511628,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,BDS(iter_sampling=1000),max,10,12,0,0,0.8215613382899628,0.16279069767441862,4,274,123,317,277,48,13,32,20
dog,hybrid,BDS(iter_sampling=2000),max,10,12,0,0,0.5464684014869888,0.13953488372093023,4,301,342,314,291,20,36,26,24
dog,hybrid,BDS(iter_sampling=3000),max,10,12,0,0,0.506815365551425,0.0,4,274,307,312,294,48,26,26,20
dog,hybrid,HSDS_MCMC(iter_sampling=1000),max,10,12,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=2000),max,10,12,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=3000),max,10,12,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0
dog,hybrid,EMDS,max,10,12,1,-1,0.9826517967781908,0.9186046511627907,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,GLAD,max,10,12,1,-1,0.7868649318463445,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,OneCoinDS,max,10,12,1,-1,0.7868649318463445,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,HSDS_EM,max,10,12,1,-1,0.9628252788104089,0.9244186046511628,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,BDS(iter_sampling=1000),max,10,12,1,0,1.0,1.0,4,131,340,348,342,48,36,36,36
dog,hybrid,BDS(iter_sampling=2000),max,10,12,1,0,0.5477075588599752,0.0,4,320,349,329,318,48,36,36,32
dog,hybrid,BDS(iter_sampling=3000),max,10,12,1,0,0.5291201982651796,0.0,4,296,332,291,343,48,26,20,36
dog,hybrid,HSDS_MCMC(iter_sampling=1000),max,10,12,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=2000),max,10,12,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0
dog,hybrid,HSDS_MCMC(iter_sampling=3000),max,10,12,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0
dog,hybrid,EMDS,max,10,12,2,-1,0.9826517967781908,0.9186046511627907,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,GLAD,max,10,12,2,-1,0.7868649318463445,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,OneCoinDS,max,10,12,2,-1,0.7868649318463445,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,HSDS_EM,max,10,12,2,-1,0.9628252788104089,0.9244186046511628,-1,-1,-1,-1,-1,-1,-1,-1,-1
dog,hybrid,BDS(iter_sampling=1000),max,10,12,2,0,0.2850061957868649,0.0,4,272,300,311,297,48,26,26,24
dog,hybrid,BDS(iter_sampling=2000),max,10,12,2,0,0.2874845105328377,0.0,4,296,295,336,323,48,24,36,26
dog,hybrid,BDS(iter_sampling=3000),max,10,12,2,0,1.0,1.0,2,286,0,275,0,20,0,20,0
