dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
adult,hybrid,BDS(iter_sampling=1000),mean,5,8,2,0,0.9384460141271443,0.0,2,0,0,923,0,1221,0,0,32,0,28
adult,hybrid,BDS(iter_sampling=2000),mean,5,8,2,0,0.9384460141271443,0.0,4,6,34,919,0,1219,33,10,32,0,28
adult,hybrid,BDS(iter_sampling=3000),mean,5,8,2,0,0.9747729566094854,0.5901639344262295,4,109,249,919,0,1216,33,14,32,0,28
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,8,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,8,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,8,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,mean,5,8,3,-1,0.9394550958627649,0.06557377049180328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,mean,5,8,3,-1,0.941473259334006,0.04918032786885246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,mean,5,8,3,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,mean,5,8,3,-1,0.9091826437941474,0.8688524590163934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),mean,5,8,3,0,0.9384460141271443,0.0,2,6,36,0,0,0,33,12,0,0,0
adult,hybrid,BDS(iter_sampling=2000),mean,5,8,3,0,0.9384460141271443,0.0,4,6,40,918,0,1223,33,12,32,0,28
adult,hybrid,BDS(iter_sampling=3000),mean,5,8,3,0,0.9384460141271443,0.0,3,6,1107,302,0,0,33,26,28,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,8,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,8,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,8,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,mean,5,8,4,-1,0.9394550958627649,0.06557377049180328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,mean,5,8,4,-1,0.941473259334006,0.04918032786885246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,mean,5,8,4,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,mean,5,8,4,-1,0.9091826437941474,0.8688524590163934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),mean,5,8,4,0,1.0,1.0,2,16,36,0,0,0,34,9,0,0,0
adult,hybrid,BDS(iter_sampling=2000),mean,5,8,4,0,1.0,1.0,2,0,0,919,0,1214,0,0,32,0,28
adult,hybrid,BDS(iter_sampling=3000),mean,5,8,4,0,0.9384460141271443,0.0,2,11,85,0,0,0,33,12,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,8,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,8,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,8,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,mean,5,16,0,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,mean,5,16,0,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,mean,5,16,0,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,mean,5,16,0,-1,0.9455095862764884,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),mean,5,16,0,0,0.9384460141271443,0.0,5,581,34,1040,267,1509,80,20,68,45,61
adult,hybrid,BDS(iter_sampling=2000),mean,5,16,0,0,0.9384460141271443,0.0,5,46,34,1080,1698,1353,75,20,74,75,70
adult,hybrid,BDS(iter_sampling=3000),mean,5,16,0,0,0.9384460141271443,0.0,5,6,34,915,1701,380,63,20,61,78,67
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,16,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,16,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,16,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,mean,5,16,1,-1,0.9394550958627649,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,mean,5,16,1,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
