dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,4,3,1,0.9101917255297679,0.5737704918032787,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,-sigma,3,4,4,-1,0.8123107971745711,0.4098360655737705,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,-sigma,3,4,4,-1,0.893037336024218,0.47540983606557374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,-sigma,3,4,4,-1,0.8990918264379415,0.3442622950819672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,-sigma,3,4,4,-1,0.8617558022199798,0.5901639344262295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),-sigma,3,4,4,1,0.9101917255297679,0.5737704918032787,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),-sigma,3,4,4,1,0.9101917255297679,0.5737704918032787,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=3000),-sigma,3,4,4,1,0.9101917255297679,0.5737704918032787,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),-sigma,3,4,4,1,0.9112008072653885,0.5737704918032787,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),-sigma,3,4,4,1,0.9101917255297679,0.5737704918032787,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,4,4,1,0.9112008072653885,0.5737704918032787,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,-sigma,3,8,0,-1,0.9122098890010091,0.7049180327868853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,-sigma,3,8,0,-1,0.941473259334006,0.3770491803278688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,-sigma,3,8,0,-1,0.9313824419778002,0.22950819672131148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,-sigma,3,8,0,-1,0.900100908173562,0.639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),-sigma,3,8,0,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),-sigma,3,8,0,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=3000),-sigma,3,8,0,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),-sigma,3,8,0,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),-sigma,3,8,0,1,0.9606458123107972,0.7704918032786885,0,0,0,0,0,0,0,0,0,0,0
