dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,recall,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,hybrid,BDS(iter_sampling=2000),max,2,8,2,0,0.8,0.0,3,432,328,535,322,316,40,11,29,16,16
tiny,hybrid,BDS(iter_sampling=3000),max,2,8,2,0,0.7904,0.0,2,371,226,308,407,371,40,11,16,24,14
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,8,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,8,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,8,2,0,1.0,1.0,2,35,0,225,0,0,40,0,15,0,0
tiny,hybrid,EMDS,max,2,8,3,-1,0.9992,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,8,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,8,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,8,3,-1,0.9992,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,8,3,0,0.4,0.0,2,341,341,523,212,504,40,11,29,16,32
tiny,hybrid,BDS(iter_sampling=2000),max,2,8,3,0,0.8,0.0,4,233,463,309,489,537,40,18,16,18,22
tiny,hybrid,BDS(iter_sampling=3000),max,2,8,3,0,0.4,0.0,4,233,419,156,341,450,40,18,16,24,18
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,8,3,0,1.0,1.0,2,31,0,76,350,0,40,0,16,14,0
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,8,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,8,3,0,1.0,1.0,0,0,0,209,404,321,0,0,16,24,16
tiny,hybrid,EMDS,max,2,8,4,-1,0.9992,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,8,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,8,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,8,4,-1,0.9992,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,8,4,0,0.6,0.0,0,537,311,396,531,380,29,6,24,18,16
tiny,hybrid,BDS(iter_sampling=2000),max,2,8,4,0,0.796,0.98,2,340,312,409,528,591,40,16,22,22,25
tiny,hybrid,BDS(iter_sampling=3000),max,2,8,4,0,0.8,0.0,2,0,369,154,147,421,0,18,16,16,18
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,8,4,0,1.0,1.0,0,0,262,0,0,269,0,16,0,0,16
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,8,4,0,1.0,1.0,2,32,226,0,0,0,40,11,0,0,0
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,8,4,0,1.0,1.0,2,33,225,152,149,0,40,11,16,16,0
tiny,hybrid,EMDS,max,2,16,0,-1,0.9992,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,16,0,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,16,0,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,16,0,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,16,0,0,0.8,0.0,3,572,436,386,476,442,80,80,48,48,80
tiny,hybrid,BDS(iter_sampling=2000),max,2,16,0,0,1.0,1.0,4,434,325,294,623,409,80,80,80,50,48
tiny,hybrid,BDS(iter_sampling=3000),max,2,16,0,0,0.2,0.0,4,622,421,362,528,496,80,36,80,44,80
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,16,0,0,1.0,1.0,2,0,402,407,392,321,0,48,48,80,32
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,16,0,0,1.0,1.0,2,33,224,308,0,315,80,22,32,0,32
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,16,0,0,1.0,1.0,2,336,464,312,170,0,28,36,32,80,0
tiny,hybrid,EMDS,max,2,16,1,-1,0.9992,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,16,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,16,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,16,1,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,16,1,0,0.4,0.0,5,419,364,379,536,550,80,36,80,80,58
tiny,hybrid,BDS(iter_sampling=2000),max,2,16,1,0,0.8,0.0,5,556,546,378,429,462,80,50,80,80,80
tiny,hybrid,BDS(iter_sampling=3000),max,2,16,1,0,0.0,0.0,4,30,506,530,149,635,80,64,80,32,50
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,16,1,0,0.8,1.0,4,463,325,497,415,269,80,80,58,80,32
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,16,1,0,0.8,1.0,4,49,262,332,529,319,80,80,48,80,32
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,16,1,0,0.796,0.98,2,381,457,385,206,322,28,36,48,80,32
tiny,hybrid,EMDS,max,2,16,2,-1,0.9992,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,16,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,16,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,16,2,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,16,2,0,0.3976,0.988,5,546,592,337,401,432,66,64,80,80,80
tiny,hybrid,BDS(iter_sampling=2000),max,2,16,2,0,0.8,0.0,5,353,501,602,441,335,80,36,80,80,80
tiny,hybrid,BDS(iter_sampling=3000),max,2,16,2,0,0.3988,0.994,4,633,545,347,346,499,80,50,80,80,44
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,16,2,0,1.0,1.0,2,0,254,152,175,0,0,32,32,80,0
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,16,2,0,0.8,1.0,2,332,260,209,282,426,28,32,32,80,36
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,16,2,0,1.0,1.0,2,33,265,154,148,415,80,32,32,32,36
tiny,hybrid,EMDS,max,2,16,3,-1,0.9992,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,16,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,16,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,16,3,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,16,3,0,0.6,0.0,3,534,523,536,353,407,58,36,50,80,48
tiny,hybrid,BDS(iter_sampling=2000),max,2,16,3,0,0.6,0.0,3,419,399,575,405,569,80,48,64,48,80
tiny,hybrid,BDS(iter_sampling=3000),max,2,16,3,0,0.4,0.0,5,563,615,354,352,615,80,64,80,80,50
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,16,3,0,1.0,1.0,5,548,226,357,204,55,74,22,44,80,80
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,16,3,0,0.8,1.0,5,47,422,370,534,327,80,48,48,80,80
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,16,3,0,1.0,1.0,3,32,309,0,167,373,80,32,0,80,36
tiny,hybrid,EMDS,max,2,16,4,-1,0.9992,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,16,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,16,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
