dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,hybrid,CBCC_C=4,max,2,16,3,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=8,max,2,16,3,-1,0.6,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=2,max,2,16,4,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=4,max,2,16,4,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=8,max,2,16,4,-1,0.6,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=2,max,2,24,0,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=4,max,2,24,0,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=8,max,2,24,0,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=2,max,2,24,1,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=4,max,2,24,1,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=8,max,2,24,1,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=2,max,2,24,2,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=4,max,2,24,2,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=8,max,2,24,2,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=2,max,2,24,3,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=4,max,2,24,3,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=8,max,2,24,3,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=2,max,2,24,4,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=4,max,2,24,4,-1,0.8,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=8,max,2,24,4,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=2,max,2,32,0,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=4,max,2,32,0,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=8,max,2,32,0,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=2,max,2,32,1,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=4,max,2,32,1,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=8,max,2,32,1,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=2,max,2,32,2,-1,0.6,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=4,max,2,32,2,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=8,max,2,32,2,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=2,max,2,32,3,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=4,max,2,32,3,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=8,max,2,32,3,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=2,max,2,32,4,-1,0.6,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=4,max,2,32,4,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,CBCC_C=8,max,2,32,4,-1,0.6,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
