dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,recall,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,8,0,0,0.9928,0.996,3,240,308,199,266,0,16,16,16,32,0
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,8,0,0,0.996,0.98,2,30,224,0,0,0,40,8,0,0,0
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,8,0,1,0.9972,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,homo,EMDS,max,2,8,1,-1,0.8772,0.386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,8,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,8,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,8,1,-1,0.996,0.992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,8,1,0,0.8,0.0,3,291,449,371,319,578,40,16,16,16,24
tiny,homo,BDS(iter_sampling=2000),max,2,8,1,0,0.7232,0.0,2,388,259,472,364,578,40,16,24,16,24
tiny,homo,BDS(iter_sampling=3000),max,2,8,1,0,0.8,0.0,5,294,235,104,373,257,40,8,16,34,16
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,8,1,0,0.996,0.982,2,29,1,78,321,0,40,0,16,16,0
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,8,1,1,0.9972,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,8,1,0,0.9976,0.994,0,0,0,154,147,0,0,0,16,16,0
tiny,homo,EMDS,max,2,8,2,-1,0.8772,0.386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,8,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,8,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,8,2,-1,0.996,0.992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,8,2,0,0.6,0.0,4,266,477,501,551,419,40,24,16,24,16
tiny,homo,BDS(iter_sampling=2000),max,2,8,2,0,0.8,0.0,2,262,237,0,329,481,40,8,0,16,24
tiny,homo,BDS(iter_sampling=3000),max,2,8,2,0,0.8,0.0,2,294,237,306,405,479,40,8,16,24,24
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,8,2,0,0.996,0.98,2,29,224,309,0,320,40,8,16,0,16
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,8,2,1,0.9976,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,8,2,1,0.9972,0.994,0,0,0,0,0,0,0,0,0,0,0
tiny,homo,EMDS,max,2,8,3,-1,0.8772,0.386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
